County,Variable,Category,Value,Obesity Risk,R^2
DeKalb,Minority Population,Sociodemographic,0.947,37.3,0.995
DeKalb,Minority Population,Sociodemographic,0.9496,37.2,0.995
DeKalb,Minority Population,Sociodemographic,0.9791,39.8,0.995
DeKalb,Minority Population,Sociodemographic,0.9776,39.2,0.995
DeKalb,Minority Population,Sociodemographic,0.9795,35.4,0.995
DeKalb,Minority Population,Sociodemographic,0.9224,36.4,0.995
DeKalb,Minority Population,Sociodemographic,0.985,41.6,0.995
DeKalb,Minority Population,Sociodemographic,0.9886,41.4,0.995
DeKalb,Minority Population,Sociodemographic,0.9795,38.7,0.995
DeKalb,Minority Population,Sociodemographic,0.9734,37.4,0.995
DeKalb,Minority Population,Sociodemographic,0.97,35.7,0.995
DeKalb,Minority Population,Sociodemographic,0.9933,39.1,0.995
DeKalb,Minority Population,Sociodemographic,0.986,37.7,0.995
DeKalb,Minority Population,Sociodemographic,0.9835,37.4,0.995
DeKalb,Minority Population,Sociodemographic,0.9757,40.6,0.995
DeKalb,Minority Population,Sociodemographic,0.9959,40.7,0.995
DeKalb,Minority Population,Sociodemographic,0.956,36.1,0.995
DeKalb,Minority Population,Sociodemographic,0.9693,39.5,0.995
DeKalb,Minority Population,Sociodemographic,0.9741,38.3,0.995
DeKalb,Minority Population,Sociodemographic,0.9957,38.3,0.995
DeKalb,Minority Population,Sociodemographic,0.9904,39.5,0.995
DeKalb,Minority Population,Sociodemographic,1.0,41.1,0.995
DeKalb,Minority Population,Sociodemographic,0.9179,42.7,0.995
DeKalb,Minority Population,Sociodemographic,0.9347,43.0,0.995
DeKalb,Minority Population,Sociodemographic,0.977,41.7,0.995
DeKalb,Minority Population,Sociodemographic,0.9322,39.9,0.995
DeKalb,Minority Population,Sociodemographic,0.978,39.7,0.995
DeKalb,Minority Population,Sociodemographic,0.6788,38.1,0.995
DeKalb,Minority Population,Sociodemographic,0.9507,41.4,0.995
DeKalb,Minority Population,Sociodemographic,0.8917,42.5,0.995
DeKalb,Minority Population,Sociodemographic,0.8995,38.6,0.995
DeKalb,Minority Population,Sociodemographic,0.5816,33.7,0.995
DeKalb,Minority Population,Sociodemographic,0.8454,41.2,0.995
DeKalb,Minority Population,Sociodemographic,0.9153,39.4,0.995
Cobb,Minority Population,Sociodemographic,0.1301,31.1,0.997
Cobb,Minority Population,Sociodemographic,0.3749,30.1,0.997
Cobb,Minority Population,Sociodemographic,0.244,33.8,0.997
Cobb,Minority Population,Sociodemographic,0.2092,32.5,0.997
Cobb,Minority Population,Sociodemographic,0.5118,29.3,0.997
Cobb,Minority Population,Sociodemographic,0.3718,29.7,0.997
Cobb,Minority Population,Sociodemographic,0.165,29.1,0.997
Cobb,Minority Population,Sociodemographic,0.1822,30.0,0.997
Cobb,Minority Population,Sociodemographic,0.3657,26.7,0.997
Cobb,Minority Population,Sociodemographic,0.5444,28.2,0.997
Cobb,Minority Population,Sociodemographic,0.3389,28.9,0.997
Cobb,Minority Population,Sociodemographic,0.1454,28.2,0.997
Cobb,Minority Population,Sociodemographic,0.5202,30.0,0.997
Cobb,Minority Population,Sociodemographic,0.4167,30.2,0.997
Cobb,Minority Population,Sociodemographic,0.5821,29.9,0.997
Cobb,Minority Population,Sociodemographic,0.4568,31.4,0.997
Cobb,Minority Population,Sociodemographic,0.4742,29.7,0.997
Cobb,Minority Population,Sociodemographic,0.1956,24.3,0.997
Cobb,Minority Population,Sociodemographic,0.4763,30.5,0.997
Cobb,Minority Population,Sociodemographic,0.2999,28.1,0.997
Cobb,Minority Population,Sociodemographic,0.5799,30.2,0.997
Cobb,Minority Population,Sociodemographic,0.374,29.9,0.997
Cobb,Minority Population,Sociodemographic,0.2477,29.9,0.997
Cobb,Minority Population,Sociodemographic,0.2849,29.7,0.997
Cobb,Minority Population,Sociodemographic,0.149,28.0,0.997
Cobb,Minority Population,Sociodemographic,0.1084,28.2,0.997
Cobb,Minority Population,Sociodemographic,0.1134,27.6,0.997
Cobb,Minority Population,Sociodemographic,0.4297,30.3,0.997
Cobb,Minority Population,Sociodemographic,0.2059,29.0,0.997
Cobb,Minority Population,Sociodemographic,0.3112,30.0,0.997
Cobb,Minority Population,Sociodemographic,0.5854,28.5,0.997
Cobb,Minority Population,Sociodemographic,0.3004,28.1,0.997
Cobb,Minority Population,Sociodemographic,0.1689,25.5,0.997
Cobb,Minority Population,Sociodemographic,0.1903,26.9,0.997
Cobb,Minority Population,Sociodemographic,0.3251,25.2,0.997
Cobb,Minority Population,Sociodemographic,0.1354,26.9,0.997
Cobb,Minority Population,Sociodemographic,0.2091,28.0,0.997
Cobb,Minority Population,Sociodemographic,0.2642,27.1,0.997
Cobb,Minority Population,Sociodemographic,0.1933,27.1,0.997
Cobb,Minority Population,Sociodemographic,0.3086,27.0,0.997
Cobb,Minority Population,Sociodemographic,0.2872,27.3,0.997
Cobb,Minority Population,Sociodemographic,0.3323,25.9,0.997
Cobb,Minority Population,Sociodemographic,0.2577,26.5,0.997
Cobb,Minority Population,Sociodemographic,0.0888,24.4,0.997
Cobb,Minority Population,Sociodemographic,0.2075,25.4,0.997
Cobb,Minority Population,Sociodemographic,0.1934,26.2,0.997
Cobb,Minority Population,Sociodemographic,0.1612,26.1,0.997
Cobb,Minority Population,Sociodemographic,0.2472,25.4,0.997
Cobb,Minority Population,Sociodemographic,0.1325,25.3,0.997
Cobb,Minority Population,Sociodemographic,0.3477,26.7,0.997
Cobb,Minority Population,Sociodemographic,0.1868,26.7,0.997
Cobb,Minority Population,Sociodemographic,0.2036,26.8,0.997
Cobb,Minority Population,Sociodemographic,0.1797,27.3,0.997
Cobb,Minority Population,Sociodemographic,0.073,26.1,0.997
Cobb,Minority Population,Sociodemographic,0.7135,30.2,0.997
Cobb,Minority Population,Sociodemographic,0.7954,26.4,0.997
Cobb,Minority Population,Sociodemographic,0.4024,32.0,0.997
Cobb,Minority Population,Sociodemographic,0.2002,29.1,0.997
Cobb,Minority Population,Sociodemographic,0.4707,27.0,0.997
Cobb,Minority Population,Sociodemographic,0.1395,25.1,0.997
Cobb,Minority Population,Sociodemographic,0.4379,27.5,0.997
Cobb,Minority Population,Sociodemographic,0.7818,36.6,0.997
Cobb,Minority Population,Sociodemographic,0.4961,36.9,0.997
Cobb,Minority Population,Sociodemographic,0.6034,33.9,0.997
Cobb,Minority Population,Sociodemographic,0.7921,39.6,0.997
Cobb,Minority Population,Sociodemographic,0.3356,29.4,0.997
Cobb,Minority Population,Sociodemographic,0.5136,30.4,0.997
Cobb,Minority Population,Sociodemographic,0.3832,32.0,0.997
Cobb,Minority Population,Sociodemographic,0.5758,30.9,0.997
Cobb,Minority Population,Sociodemographic,0.3392,28.8,0.997
Cobb,Minority Population,Sociodemographic,0.6764,27.1,0.997
Cobb,Minority Population,Sociodemographic,0.1353,26.5,0.997
Cobb,Minority Population,Sociodemographic,0.6133,36.6,0.997
Cobb,Minority Population,Sociodemographic,0.6892,30.1,0.997
Cobb,Minority Population,Sociodemographic,0.0575,31.1,0.997
Cobb,Minority Population,Sociodemographic,0.5811,31.6,0.997
Cobb,Minority Population,Sociodemographic,0.8827,38.6,0.997
Cobb,Minority Population,Sociodemographic,0.6718,34.9,0.997
Cobb,Minority Population,Sociodemographic,0.7259,40.5,0.997
Cobb,Minority Population,Sociodemographic,0.8111,40.6,0.997
Cobb,Minority Population,Sociodemographic,0.697,37.0,0.997
Cobb,Minority Population,Sociodemographic,0.8525,33.9,0.997
Cobb,Minority Population,Sociodemographic,0.7404,34.9,0.997
Cobb,Minority Population,Sociodemographic,0.5709,30.9,0.997
Cobb,Minority Population,Sociodemographic,0.6708,31.7,0.997
Cobb,Minority Population,Sociodemographic,0.4974,31.5,0.997
Cobb,Minority Population,Sociodemographic,0.3347,30.8,0.997
Cobb,Minority Population,Sociodemographic,0.1195,26.8,0.997
Cobb,Minority Population,Sociodemographic,0.82,31.1,0.997
Cobb,Minority Population,Sociodemographic,0.8352,32.0,0.997
Cobb,Minority Population,Sociodemographic,0.8042,32.0,0.997
Cobb,Minority Population,Sociodemographic,0.8013,36.4,0.997
Cobb,Minority Population,Sociodemographic,0.6006,29.7,0.997
Cobb,Minority Population,Sociodemographic,0.3458,29.9,0.997
Cobb,Minority Population,Sociodemographic,0.6355,30.0,0.997
Cobb,Minority Population,Sociodemographic,0.616,30.4,0.997
Cobb,Minority Population,Sociodemographic,0.4713,26.2,0.997
Cobb,Minority Population,Sociodemographic,0.3945,25.2,0.997
Cobb,Minority Population,Sociodemographic,0.3724,27.5,0.997
Cobb,Minority Population,Sociodemographic,0.7743,25.6,0.997
Cobb,Minority Population,Sociodemographic,0.1182,25.1,0.997
Cobb,Minority Population,Sociodemographic,0.6503,34.4,0.997
Cobb,Minority Population,Sociodemographic,0.4661,32.5,0.997
Cobb,Minority Population,Sociodemographic,0.6034,37.6,0.997
Cobb,Minority Population,Sociodemographic,0.7599,37.4,0.997
Cobb,Minority Population,Sociodemographic,0.9973,42.5,0.997
Cobb,Minority Population,Sociodemographic,0.9369,41.7,0.997
Cobb,Minority Population,Sociodemographic,0.7848,34.1,0.997
Cobb,Minority Population,Sociodemographic,0.4546,29.0,0.997
Cobb,Minority Population,Sociodemographic,0.4966,32.9,0.997
Cobb,Minority Population,Sociodemographic,0.7764,36.4,0.997
Cobb,Minority Population,Sociodemographic,0.6941,37.2,0.997
Cobb,Minority Population,Sociodemographic,0.4688,35.1,0.997
Cobb,Minority Population,Sociodemographic,0.6932,36.0,0.997
Cobb,Minority Population,Sociodemographic,0.5325,35.1,0.997
Cobb,Minority Population,Sociodemographic,0.6477,34.1,0.997
Cobb,Minority Population,Sociodemographic,0.5405,34.5,0.997
Cobb,Minority Population,Sociodemographic,0.8891,34.7,0.997
Cobb,Minority Population,Sociodemographic,0.6497,32.4,0.997
Cobb,Minority Population,Sociodemographic,0.7214,34.0,0.997
Clayton,Minority Population,Sociodemographic,0.9376,39.9,0.963
Clayton,Minority Population,Sociodemographic,1.0,41.1,0.963
Clayton,Minority Population,Sociodemographic,0.9802,41.9,0.963
Clayton,Minority Population,Sociodemographic,0.8269,42.1,0.963
Clayton,Minority Population,Sociodemographic,0.9061,40.3,0.963
Clayton,Minority Population,Sociodemographic,0.9619,40.1,0.963
Clayton,Minority Population,Sociodemographic,0.7368,35.9,0.963
Clayton,Minority Population,Sociodemographic,0.7593,39.7,0.963
Clayton,Minority Population,Sociodemographic,0.7976,35.6,0.963
Clayton,Minority Population,Sociodemographic,0.7653,34.4,0.963
Clayton,Minority Population,Sociodemographic,0.8265,35.4,0.963
Clayton,Minority Population,Sociodemographic,0.9158,38.6,0.963
Clayton,Minority Population,Sociodemographic,0.8548,39.7,0.963
Clayton,Minority Population,Sociodemographic,0.915,36.2,0.963
Clayton,Minority Population,Sociodemographic,0.8618,39.0,0.963
Clayton,Minority Population,Sociodemographic,0.8094,38.1,0.963
Clayton,Minority Population,Sociodemographic,0.8551,43.6,0.963
Clayton,Minority Population,Sociodemographic,0.8645,37.8,0.963
Clayton,Minority Population,Sociodemographic,0.9173,42.7,0.963
Clayton,Minority Population,Sociodemographic,0.9711,42.1,0.963
Clayton,Minority Population,Sociodemographic,0.9645,42.5,0.963
Clayton,Minority Population,Sociodemographic,0.9843,41.8,0.963
Clayton,Minority Population,Sociodemographic,0.7542,40.4,0.963
Clayton,Minority Population,Sociodemographic,0.8725,40.3,0.963
Clayton,Minority Population,Sociodemographic,0.9621,43.5,0.963
Clayton,Minority Population,Sociodemographic,0.9667,40.4,0.963
Clayton,Minority Population,Sociodemographic,0.8783,42.8,0.963
Clayton,Minority Population,Sociodemographic,0.9924,43.8,0.963
Clayton,Minority Population,Sociodemographic,0.9744,42.9,0.963
Clayton,Minority Population,Sociodemographic,0.9053,41.6,0.963
Clayton,Minority Population,Sociodemographic,0.8765,41.3,0.963
Clayton,Minority Population,Sociodemographic,0.9162,37.8,0.963
Clayton,Minority Population,Sociodemographic,0.956,40.9,0.963
Clayton,Minority Population,Sociodemographic,0.9588,44.0,0.963
Clayton,Minority Population,Sociodemographic,0.9674,42.0,0.963
Clayton,Minority Population,Sociodemographic,0.5648,41.2,0.963
Clayton,Minority Population,Sociodemographic,0.8602,37.9,0.963
Clayton,Minority Population,Sociodemographic,0.6262,36.9,0.963
Clayton,Minority Population,Sociodemographic,0.8245,39.9,0.963
Clayton,Minority Population,Sociodemographic,0.5333,40.8,0.963
Clayton,Minority Population,Sociodemographic,0.8033,37.0,0.963
Clayton,Minority Population,Sociodemographic,0.6084,30.6,0.963
Clayton,Minority Population,Sociodemographic,0.8209,39.4,0.963
Clayton,Minority Population,Sociodemographic,0.9373,38.3,0.963
Clayton,Minority Population,Sociodemographic,0.7334,42.9,0.963
Clayton,Minority Population,Sociodemographic,0.9404,38.7,0.963
Clayton,Minority Population,Sociodemographic,0.8711,37.3,0.963
Clayton,Minority Population,Sociodemographic,0.9374,40.2,0.963
Clayton,Minority Population,Sociodemographic,0.853,41.5,0.963
Pickens,Minority Population,Sociodemographic,0.0688,28.8,-0.0
Gwinnett,Minority Population,Sociodemographic,0.3105,31.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.7411,37.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.6222,32.1,0.995
Gwinnett,Minority Population,Sociodemographic,0.357,29.2,0.995
Gwinnett,Minority Population,Sociodemographic,0.3155,28.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.5731,30.9,0.995
Pickens,Minority Population,Sociodemographic,0.0934,31.2,-0.0
Gwinnett,Minority Population,Sociodemographic,0.51,30.2,0.995
Gwinnett,Minority Population,Sociodemographic,0.5523,30.1,0.995
Gwinnett,Minority Population,Sociodemographic,0.7162,28.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.4619,27.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.9862,33.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.3082,26.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.4889,26.9,0.995
Gwinnett,Minority Population,Sociodemographic,0.6608,26.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.7898,23.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.6753,25.1,0.995
Gwinnett,Minority Population,Sociodemographic,0.722,27.1,0.995
Gwinnett,Minority Population,Sociodemographic,0.5963,31.9,0.995
Gwinnett,Minority Population,Sociodemographic,0.8239,29.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.4921,31.1,0.995
Pickens,Minority Population,Sociodemographic,0.0382,33.3,-0.0
Gwinnett,Minority Population,Sociodemographic,0.7963,33.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.8573,33.9,0.995
Gwinnett,Minority Population,Sociodemographic,0.2278,26.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.2703,27.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.5152,30.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.3751,27.2,0.995
Gwinnett,Minority Population,Sociodemographic,0.7483,34.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.5585,32.9,0.995
Gwinnett,Minority Population,Sociodemographic,0.495,34.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.9429,35.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.762,36.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.8482,37.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.8113,36.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.1603,26.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.0447,26.5,0.995
Pickens,Minority Population,Sociodemographic,0.0653,30.9,-0.0
Gwinnett,Minority Population,Sociodemographic,0.8208,33.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.5431,32.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.8272,37.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.9177,38.7,0.995
Gwinnett,Minority Population,Sociodemographic,0.9422,37.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.8882,33.9,0.995
Gwinnett,Minority Population,Sociodemographic,0.8846,36.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.9308,38.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.7474,33.7,0.995
Gwinnett,Minority Population,Sociodemographic,0.8023,35.1,0.995
Gwinnett,Minority Population,Sociodemographic,0.6626,28.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.4433,30.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.5421,29.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.5295,27.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.5276,28.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.7026,30.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.8863,33.2,0.995
Gwinnett,Minority Population,Sociodemographic,0.7605,32.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.7471,33.7,0.995
Gwinnett,Minority Population,Sociodemographic,0.8756,35.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.836,35.9,0.995
Gwinnett,Minority Population,Sociodemographic,0.8817,33.9,0.995
Pickens,Minority Population,Sociodemographic,0.1057,33.5,-0.0
Gwinnett,Minority Population,Sociodemographic,0.6455,32.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.4647,37.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.4669,35.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.5175,37.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.7372,32.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.83,36.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.6174,29.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.822,37.4,0.995
Gwinnett,Minority Population,Sociodemographic,0.5046,30.1,0.995
Gwinnett,Minority Population,Sociodemographic,0.4499,28.8,0.995
Gwinnett,Minority Population,Sociodemographic,0.4651,31.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.4564,29.2,0.995
Gwinnett,Minority Population,Sociodemographic,0.5658,34.7,0.995
Gwinnett,Minority Population,Sociodemographic,0.576,33.5,0.995
Gwinnett,Minority Population,Sociodemographic,0.8027,34.3,0.995
Gwinnett,Minority Population,Sociodemographic,0.8257,32.5,0.995
Gwinnett,Minority Population,Sociodemographic,0.8717,34.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.7361,35.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.8451,37.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.4037,31.2,0.995
Gwinnett,Minority Population,Sociodemographic,0.9185,37.1,0.995
Gwinnett,Minority Population,Sociodemographic,0.6557,33.2,0.995
Gwinnett,Minority Population,Sociodemographic,0.923,35.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.863,35.6,0.995
Gwinnett,Minority Population,Sociodemographic,0.6948,34.0,0.995
Gwinnett,Minority Population,Sociodemographic,0.6781,31.0,0.995
